iteration,elapsed_s,relative_residual_norm
20,2.3657149000064237,0.002880580649304598
40,4.597520700001041,0.00046844817850118974
60,6.8221937000053,9.159537331652853e-05
80,9.044313800011878,2.4064872857641283e-05
84,9.435191900003701,9.580880978752529e-06
