frame,time_s,time_h,mechanism,frequency_hz,sigma_real_s_m,sigma_imag_s_m,residual_norm,solve_height_px,solve_width_px,downsample,water_sigma_real_s_m,water_sigma_imag_s_m,solid_sigma_real_s_m,solid_sigma_imag_s_m
9,256.0,0.07111111111111111,maxwell,10.0,0.0066468421611159435,2.8634720857056932e-08,1.9960582437786038e-15,53,144,8,0.013,4.448495197483148e-08,1e-08,4.7265261473258444e-09
9,256.0,0.07111111111111111,maxwell,100.0,0.006646842161515644,2.8634720855511194e-07,2.3529270895311724e-15,53,144,8,0.013,4.4484951974831477e-07,1e-08,4.7265261473258444e-08
9,256.0,0.07111111111111111,maxwell,1000.0,0.006646842198497622,2.863472069933052e-06,2.132872113888355e-15,53,144,8,0.013,4.448495197483147e-06,1e-08,4.726526147325844e-07
9,256.0,0.07111111111111111,maxwell,10000.0,0.006646845900561219,2.8634705084153214e-05,2.1563318119969392e-15,53,144,8,0.013,4.448495197483148e-05,1e-08,4.726526147325844e-06
9,256.0,0.07111111111111111,grain,1.0,0.006646846547322699,4.386201754598071e-08,2.025281634250841e-15,53,144,8,0.01300000857861949,8.578619489855962e-08,1e-08,0.0
9,256.0,0.07111111111111111,grain,2.5,0.0066468682202966,1.0423679463825042e-07,2.182248384450294e-15,53,144,8,0.013000050967092263,2.0386836905304758e-07,1e-08,0.0
9,256.0,0.07111111111111111,grain,10.0,0.006647063664330484,2.2150318860633365e-07,1.9520944134445767e-15,53,144,8,0.013000433220284238,4.3322028423772613e-07,1e-08,0.0
9,256.0,0.07111111111111111,grain,100.0,0.0066472807813035585,4.386201754615475e-08,1.937795516861452e-15,53,144,8,0.013000857861948985,8.578619489855964e-08,1e-08,0.0
9,256.0,0.07111111111111111,grain,1000.0,0.006647285123186977,4.429620810079374e-09,1.953161050539866e-15,53,144,8,0.013000866353933082,8.663539330821442e-09,1e-08,0.0
9,256.0,0.07111111111111111,grain,10000.0,0.006647285167055335,4.4300593420767413e-10,1.9942854571155265e-15,53,144,8,0.013000866439702035,8.664397020357502e-10,1e-08,0.0
9,256.0,0.07111111111111111,all,1.0,0.006646846547343197,4.672548963168782e-08,2.085390119920367e-15,53,144,8,0.01300000857861949,9.023469009604276e-08,1e-08,4.726526147325844e-10
9,256.0,0.07111111111111111,all,2.5,0.0066468682203120275,1.1139547485226024e-07,1.987072760172976e-15,53,144,8,0.013000050967092263,2.1498960704675545e-07,1e-08,1.1816315368314611e-09
9,256.0,0.07111111111111111,all,10.0,0.0066470636643377635,2.501379094654224e-07,2.0205376780109877e-15,53,144,8,0.013000433220284238,4.777052362125577e-07,1e-08,4.7265261473258444e-09
9,256.0,0.07111111111111111,all,100.0,0.006647280781681975,3.302092261096986e-07,2.2425324408232356e-15,53,144,8,0.013000857861948985,5.306357146468744e-07,1e-08,4.7265261473258444e-08
9,256.0,0.07111111111111111,all,1000.0,0.006647285160569174,2.867901690811587e-06,2.086821388987508e-15,53,144,8,0.013000866353933082,4.457158736813969e-06,1e-08,4.726526147325844e-07
9,256.0,0.07111111111111111,all,10000.0,0.0066472889062579475,2.863514809296391e-05,2.224175198190309e-15,53,144,8,0.013000866439702035,4.4485818414533516e-05,1e-08,4.726526147325844e-06
10,512.0,0.14222222222222222,maxwell,1.0,0.0067615377166544526,2.8990926608808473e-09,2.1992882841023364e-15,53,144,8,0.013,4.448495197483147e-09,1e-08,4.726526147325844e-10
10,512.0,0.14222222222222222,maxwell,2.5,0.006761537716677259,7.247731652216734e-09,1.9452736793754145e-15,53,144,8,0.013,1.112123799370787e-08,1e-08,1.1816315368314611e-09
10,512.0,0.14222222222222222,maxwell,10.0,0.006761537716673156,2.8990926608838396e-08,1.9747158374618316e-15,53,144,8,0.013,4.448495197483148e-08,1e-08,4.7265261473258444e-09
10,512.0,0.14222222222222222,maxwell,100.0,0.006761537717079001,2.899092660726876e-07,2.4154425742794347e-15,53,144,8,0.013,4.4484951974831477e-07,1e-08,4.7265261473258444e-08
10,512.0,0.14222222222222222,maxwell,1000.0,0.0067615377545628425,2.8990926448423937e-06,2.183537717869716e-15,53,144,8,0.013,4.448495197483147e-06,1e-08,4.726526147325844e-07
10,512.0,0.14222222222222222,maxwell,10000.0,0.00676154150696848,2.899091056732844e-05,2.174960794621698e-15,53,144,8,0.013,4.448495197483148e-05,1e-08,4.726526147325844e-06
10,512.0,0.14222222222222222,grain,1.0,0.006761542077117014,4.3604254263714456e-08,2.0301431405223065e-15,53,144,8,0.013000008383541843,8.38354184255635e-08,1e-08,0.0
10,512.0,0.14222222222222222,grain,2.5,0.006761563622718504,1.0362422777870501e-07,1.891116325770036e-15,53,144,8,0.013000049808101535,1.9923240614075092e-07,1e-08,0.0
10,512.0,0.14222222222222222,grain,10.0,0.006761757918145598,2.2020148402949015e-07,1.9671596635081755e-15,53,144,8,0.013000423368863048,4.233688630490957e-07,1e-08,0.0
10,512.0,0.14222222222222222,grain,100.0,0.006761973759254696,4.360425426367673e-08,2.0924679886113317e-15,53,144,8,0.013000838354184256,8.38354184255635e-08,1e-08,0.0
10,512.0,0.14222222222222222,grain,1000.0,0.006761978075628104,4.403589321673316e-09,1.9885482267874265e-15,53,144,8,0.013000846653060791,8.466530607921123e-09,1e-08,0.0
10,512.0,0.14222222222222222,grain,10000.0,0.006761978119199346,4.404025276571527e-10,1.988357073393502e-15,53,144,8,0.013000846736879361,8.467368793613121e-10,1e-08,0.0
10,512.0,0.14222222222222222,all,1.0,0.006761542077126019,4.650334692444931e-08,2.3839285120752066e-15,53,144,8,0.013000008383541843,8.828391362304665e-08,1e-08,4.726526147325844e-10
10,512.0,0.14222222222222222,all,2.5,0.00676156362272713,1.1087195943124578e-07,1.9476283688840982e-15,53,144,8,0.013000049808101535,2.103536441344588e-07,1e-08,1.1816315368314611e-09
10,512.0,0.14222222222222222,all,10.0,0.0067617579181408205,2.4919241063840786e-07,2.2372170136517817e-15,53,144,8,0.013000423368863048,4.6785381502392716e-07,1e-08,4.7265261473258444e-09
10,512.0,0.14222222222222222,all,100.0,0.006761973759605801,3.3351352034183956e-07,2.0594659203466597e-15,53,144,8,0.013000838354184256,5.286849381738783e-07,1e-08,4.7265261473258444e-08
10,512.0,0.14222222222222222,all,1000.0,0.006761978113509357,2.9034962342362416e-06,2.1032851237480296e-15,53,144,8,0.013000846653060791,4.456961728091068e-06,1e-08,4.726526147325844e-07
10,512.0,0.14222222222222222,all,10000.0,0.0067619819092641364,2.8991350972661047e-05,2.0962995425081086e-15,53,144,8,0.013000846736879361,4.448579871171084e-05,1e-08,4.726526147325844e-06
11,1024.0,0.28444444444444444,maxwell,1.0,0.007232341152726693,3.0238054544010144e-09,2.3088487447504705e-15,53,144,8,0.013,4.448495197483147e-09,1e-08,4.726526147325844e-10
11,1024.0,0.28444444444444444,maxwell,2.5,0.007232341152750279,7.559513636018569e-09,2.077747141046705e-15,53,144,8,0.013,1.112123799370787e-08,1e-08,1.1816315368314611e-09
11,1024.0,0.28444444444444444,maxwell,10.0,0.007232341152745704,3.0238054544045384e-08,2.046516068416578e-15,53,144,8,0.013,4.448495197483148e-08,1e-08,4.7265261473258444e-09
11,1024.0,0.28444444444444444,maxwell,100.0,0.007232341153138057,3.0238054542549245e-07,2.4246251717373504e-15,53,144,8,0.013,4.4484951974831477e-07,1e-08,4.7265261473258444e-08
11,1024.0,0.28444444444444444,maxwell,1000.0,0.007232341189072359,3.023805439073105e-06,2.152164651055672e-15,53,144,8,0.013,4.448495197483147e-06,1e-08,4.726526147325844e-07
11,1024.0,0.28444444444444444,maxwell,10000.0,0.007232344786844281,3.02380392130908e-05,2.2240465072086734e-15,53,144,8,0.013,4.448495197483148e-05,1e-08,4.726526147325844e-06
11,1024.0,0.28444444444444444,grain,1.0,0.00723234572756208,4.5748466185123706e-08,2.3491003256073233e-15,53,144,8,0.013000008223215731,8.223215732425954e-08,1e-08,0.0
11,1024.0,0.28444444444444444,grain,2.5,0.0072323683327202865,1.087198843474442e-07,1.98292511212319e-15,53,144,8,0.013000048855575822,1.9542230328824036e-07,1e-08,0.0
11,1024.0,0.28444444444444444,grain,10.0,0.007232572182500053,2.310297542359875e-07,2.2955846913463703e-15,53,144,8,0.013000415272394487,4.1527239448751075e-07,1e-08,0.0
11,1024.0,0.28444444444444444,grain,100.0,0.007232798637452894,4.574846618565268e-08,1.871469426732923e-15,53,144,8,0.013000822321573242,8.223215732425956e-08,1e-08,0.0
11,1024.0,0.28444444444444444,grain,1000.0,0.007232803166075579,4.620133071445741e-09,2.133909078749076e-15,53,144,8,0.0130008304617428,8.304617428007415e-09,1e-08,0.0
11,1024.0,0.28444444444444444,grain,10000.0,0.007232803211790672,4.620590464120797e-10,2.2481893746808195e-15,53,144,8,0.01300083054395843,8.30543958431063e-10,1e-08,0.0
11,1024.0,0.28444444444444444,all,1.0,0.00723234572757704,4.8772271639876745e-08,2.1743788901805886e-15,53,144,8,0.013000008223215731,8.668065252174269e-08,1e-08,4.726526147325844e-10
11,1024.0,0.28444444444444444,all,2.5,0.007232368332744822,1.1627939798343813e-07,2.4290045722129006e-15,53,144,8,0.013000048855575822,2.0654354128194823e-07,1e-08,1.1816315368314611e-09
11,1024.0,0.28444444444444444,all,10.0,0.007232572182518746,2.6126780878175556e-07,2.010738216264346e-15,53,144,8,0.013000415272394487,4.5975734646234223e-07,1e-08,4.7265261473258444e-09
11,1024.0,0.28444444444444444,all,100.0,0.007232798637799886,3.4812901161841944e-07,2.089791685040776e-15,53,144,8,0.013000822321573242,5.270816770725743e-07,1e-08,4.7265261473258444e-08
11,1024.0,0.28444444444444444,all,1000.0,0.0072328032023921685,3.028425572217245e-06,2.0815324982594755e-15,53,144,8,0.0130008304617428,4.456799814911154e-06,1e-08,4.726526147325844e-07
11,1024.0,0.28444444444444444,all,10000.0,0.007232806845647608,3.0238501274824273e-05,2.2440249882453994e-15,53,144,8,0.01300083054395843,4.448578251878991e-05,1e-08,4.726526147325844e-06
12,1924.0,0.5344444444444445,maxwell,1.0,0.007978602749971395,3.202908019701688e-09,2.3307471155315688e-15,53,144,8,0.013,4.448495197483147e-09,1e-08,4.726526147325844e-10
12,1924.0,0.5344444444444445,maxwell,2.5,0.007978602749995706,8.007270049270413e-09,2.017330701870043e-15,53,144,8,0.013,1.112123799370787e-08,1e-08,1.1816315368314611e-09
12,1924.0,0.5344444444444445,maxwell,10.0,0.007978602749990224,3.202908019705427e-08,2.09587962078027e-15,53,144,8,0.013,4.448495197483148e-08,1e-08,4.7265261473258444e-09
12,1924.0,0.5344444444444445,maxwell,100.0,0.007978602750324696,3.2029080195813255e-07,2.4687402602213906e-15,53,144,8,0.013,4.4484951974831477e-07,1e-08,4.7265261473258444e-08
12,1924.0,0.5344444444444445,maxwell,1000.0,0.007978602780424176,3.2029080069537806e-06,2.179556066965789e-15,53,144,8,0.013,4.448495197483147e-06,1e-08,4.726526147325844e-07
12,1924.0,0.5344444444444445,maxwell,10000.0,0.007978605794767085,3.2029067446141474e-05,2.2155233908706125e-15,53,144,8,0.013,4.448495197483148e-05,1e-08,4.726526147325844e-06
12,1924.0,0.5344444444444445,grain,1.0,0.007978607888743588,5.138722250232423e-08,1.967066845742892e-15,53,144,8,0.013000008372828562,8.372828561925959e-08,1e-08,0.0
12,1924.0,0.5344444444444445,grain,2.5,0.007978633280067541,1.2212022288866363e-07,2.254568432211421e-15,53,144,8,0.013000049744452043,1.9897780817753457e-07,1e-08,0.0
12,1924.0,0.5344444444444445,grain,10.0,0.007978862255443158,2.595054736355498e-07,2.340625084586255e-15,53,144,8,0.013000422827842377,4.22827842377261e-07,1e-08,0.0
12,1924.0,0.5344444444444445,grain,100.0,0.00797911662217917,5.138722250229983e-08,2.140585683318705e-15,53,144,8,0.013000837282856193,8.372828561925962e-08,1e-08,0.0
12,1924.0,0.5344444444444445,grain,1000.0,0.00797912170902472,5.189590513671038e-09,2.0124893275161967e-15,53,144,8,0.01300084557112764,8.455711276417579e-09,1e-08,0.0
12,1924.0,0.5344444444444445,grain,10000.0,0.007979121760418999,5.190104282641639e-10,2.0577727515194465e-15,53,144,8,0.013000845654839098,8.456548390996829e-10,1e-08,0.0
12,1924.0,0.5344444444444445,all,1.0,0.007978607888722946,5.4590130522326576e-08,2.1580513827416003e-15,53,144,8,0.013000008372828562,8.817678081674274e-08,1e-08,4.726526147325844e-10
12,1924.0,0.5344444444444445,all,2.5,0.00797863328002366,1.3012749293691762e-07,2.284030054006371e-15,53,144,8,0.013000049744452043,2.1009904617124244e-07,1e-08,1.1816315368314611e-09
12,1924.0,0.5344444444444445,all,10.0,0.007978862255451549,2.915345538344755e-07,2.1977991230915827e-15,53,144,8,0.013000422827842377,4.673127943520925e-07,1e-08,4.7265261473258444e-09
12,1924.0,0.5344444444444445,all,100.0,0.007979116622521805,3.716780244666525e-07,2.2795698347209315e-15,53,144,8,0.013000837282856193,5.285778053675744e-07,1e-08,4.7265261473258444e-08
12,1924.0,0.5344444444444445,all,1000.0,0.00797912173953393,3.2080975975356424e-06,2.296778632485442e-15,53,144,8,0.01300084557112764,4.456950908759564e-06,1e-08,4.726526147325844e-07
12,1924.0,0.5344444444444445,all,10000.0,0.007979124805018062,3.2029586459123215e-05,2.448092343349414e-15,53,144,8,0.013000845654839098,4.448579762967058e-05,1e-08,4.726526147325844e-06
13,2824.0,0.7844444444444445,maxwell,1.0,0.008468457027837053,3.3265760938354252e-09,2.3745494209801956e-15,53,144,8,0.013,4.448495197483147e-09,1e-08,4.726526147325844e-10
13,2824.0,0.7844444444444445,maxwell,2.5,0.008468457027861278,8.316440234604503e-09,2.049515738915855e-15,53,144,8,0.013,1.112123799370787e-08,1e-08,1.1816315368314611e-09
13,2824.0,0.7844444444444445,maxwell,10.0,0.00846845702785644,3.3265760938393555e-08,2.1800425079844755e-15,53,144,8,0.013,4.448495197483148e-08,1e-08,4.7265261473258444e-09
13,2824.0,0.7844444444444445,maxwell,100.0,0.008468457028175901,3.326576093718389e-07,2.4931646250971155e-15,53,144,8,0.013,4.4484951974831477e-07,1e-08,4.7265261473258444e-08
13,2824.0,0.7844444444444445,maxwell,1000.0,0.00846845705678759,3.326576081416315e-06,2.224944092219786e-15,53,144,8,0.013,4.448495197483147e-06,1e-08,4.726526147325844e-07
13,2824.0,0.7844444444444445,maxwell,10000.0,0.008468459922363506,3.326574851634259e-05,2.268178198850009e-15,53,144,8,0.013,4.448495197483148e-05,1e-08,4.726526147325844e-06
13,2824.0,0.7844444444444445,grain,1.0,0.008468462287419222,5.259541967737037e-08,2.0255225051125233e-15,53,144,8,0.013000008073976001,8.073976002251388e-08,1e-08,0.0
13,2824.0,0.7844444444444445,grain,2.5,0.008468488275735445,1.2499146793874953e-07,2.1413092165031057e-15,53,144,8,0.013000047968916248,1.9187566499468004e-07,1e-08,0.0
13,2824.0,0.7844444444444445,grain,10.0,0.008468722634750018,2.656068693711458e-07,2.2876463164463334e-15,53,144,8,0.013000407735788113,4.077357881136951e-07,1e-08,0.0
13,2824.0,0.7844444444444445,grain,100.0,0.008468982982094246,5.259541967709665e-08,2.1294686636581288e-15,53,144,8,0.013000807397600225,8.073976002251388e-08,1e-08,0.0
13,2824.0,0.7844444444444445,grain,1000.0,0.00846898818852776,5.311606226804816e-09,2.324586623225811e-15,53,144,8,0.013000815390037224,8.15390037223668e-09,1e-08,0.0
13,2824.0,0.7844444444444445,grain,10000.0,0.008468988241063133,5.312132075259604e-10,2.0423750706938027e-15,53,144,8,0.013000815470760756,8.154707607566295e-10,1e-08,0.0
13,2824.0,0.7844444444444445,all,1.0,0.00846846228737604,5.5921995771183553e-08,2.24457151237079e-15,53,144,8,0.013000008073976001,8.518825521999703e-08,1e-08,4.726526147325844e-10
13,2824.0,0.7844444444444445,all,2.5,0.00846848827571522,1.333079081727452e-07,2.117392217002983e-15,53,144,8,0.013000047968916248,2.029969029883879e-07,1e-08,1.1816315368314611e-09
13,2824.0,0.7844444444444445,all,10.0,0.008468722634734693,2.988726303081101e-07,2.1856399724545188e-15,53,144,8,0.013000407735788113,4.522207400885266e-07,1e-08,4.7265261473258444e-09
13,2824.0,0.7844444444444445,all,100.0,0.00846898298229486,3.8525302905421547e-07,2.4381067098331448e-15,53,144,8,0.013000807397600225,5.255892797708286e-07,1e-08,4.7265261473258444e-08
13,2824.0,0.7844444444444445,all,1000.0,0.008468988217462803,3.3318876877005434e-06,2.2234840311050636e-15,53,144,8,0.013000815390037224,4.456649097855383e-06,1e-08,4.726526147325844e-07
13,2824.0,0.7844444444444445,all,10000.0,0.008468991135382518,3.3266279731832536e-05,2.3247691342589964e-15,53,144,8,0.013000815470760756,4.4485767445592236e-05,1e-08,4.726526147325844e-06
14,3724.0,1.0344444444444445,maxwell,1.0,0.009107993152661928,3.463330563765446e-09,2.3299615033638625e-15,53,144,8,0.013,4.448495197483147e-09,1e-08,4.726526147325844e-10
14,3724.0,1.0344444444444445,maxwell,2.5,0.009107993152686832,8.658326409429687e-09,2.0301826341001295e-15,53,144,8,0.013,1.112123799370787e-08,1e-08,1.1816315368314611e-09
14,3724.0,1.0344444444444445,maxwell,10.0,0.009107993152680575,3.463330563769624e-08,2.151557565819682e-15,53,144,8,0.013,4.448495197483148e-08,1e-08,4.7265261473258444e-09
14,3724.0,1.0344444444444445,maxwell,100.0,0.009107993152912443,3.4633305636913227e-07,2.560697749180588e-15,53,144,8,0.013,4.4484951974831477e-07,1e-08,4.7265261473258444e-08
14,3724.0,1.0344444444444445,maxwell,1000.0,0.009107993172612133,3.4633305556245885e-06,2.2013996507699802e-15,53,144,8,0.013,4.448495197483147e-06,1e-08,4.726526147325844e-07
14,3724.0,1.0344444444444445,maxwell,10000.0,0.009107995147224806,3.463329749366103e-05,2.2532481492687137e-15,53,144,8,0.013,4.448495197483148e-05,1e-08,4.726526147325844e-06
14,3724.0,1.0344444444444445,grain,1.0,0.009107998375665081,5.223007831928172e-08,2.313553205327095e-15,53,144,8,0.01300000745489762,7.4548976215451e-08,1e-08,0.0
14,3724.0,1.0344444444444445,grain,2.5,0.009108024183430933,1.2412324494696641e-07,2.2287003158789217e-15,53,144,8,0.01300004429086234,1.7716344935907182e-07,1e-08,0.0
14,3724.0,1.0344444444444445,grain,10.0,0.009108256914551973,2.6376189551353095e-07,2.3842333887393398e-15,53,144,8,0.013000376472329888,3.764723298880276e-07,1e-08,0.0
14,3724.0,1.0344444444444445,grain,100.0,0.009108515453391761,5.223007831928601e-08,2.4121315557186974e-15,53,144,8,0.013000745489762154,7.454897621545103e-08,1e-08,0.0
14,3724.0,1.0344444444444445,grain,1000.0,0.009108520623693566,5.274710439213817e-09,2.0696901262535456e-15,53,144,8,0.013000752869372838,7.528693728387714e-09,1e-08,0.0
14,3724.0,1.0344444444444445,grain,10000.0,0.0091085206759418,5.275232635047797e-10,2.099196542062561e-15,53,144,8,0.013000752943906832,7.529439068321485e-10,1e-08,0.0
14,3724.0,1.0344444444444445,all,1.0,0.009107998375707999,5.569340888345536e-08,2.2230994939943864e-15,53,144,8,0.01300000745489762,7.899747141293415e-08,1e-08,4.726526147325844e-10
14,3724.0,1.0344444444444445,all,2.5,0.009108024183470531,1.3278157135682632e-07,2.4377938492860476e-15,53,144,8,0.01300004429086234,1.882846873527797e-07,1e-08,1.1816315368314611e-09
14,3724.0,1.0344444444444445,all,10.0,0.009108256914530665,2.9839520115113363e-07,2.245335300225837e-15,53,144,8,0.013000376472329888,4.209572818628591e-07,1e-08,4.7265261473258444e-09
14,3724.0,1.0344444444444445,all,100.0,0.009108515453610307,3.985631346910198e-07,2.237339827128463e-15,53,144,8,0.013000745489762154,5.193984959637658e-07,1e-08,4.7265261473258444e-08
14,3724.0,1.0344444444444445,all,1000.0,0.009108520643625877,3.468605266075905e-06,2.3923531383631114e-15,53,144,8,0.013000752869372838,4.456023891211534e-06,1e-08,4.726526147325844e-07
14,3724.0,1.0344444444444445,all,10000.0,0.009108522670388957,3.463382501831709e-05,2.6514048096022583e-15,53,144,8,0.013000752943906832,4.4485704918738316e-05,1e-08,4.726526147325844e-06
15,4624.0,1.2844444444444445,maxwell,1.0,0.009618629281780394,3.5968699949488532e-09,2.3958193593193302e-15,53,144,8,0.013,4.448495197483147e-09,1e-08,4.726526147325844e-10
15,4624.0,1.2844444444444445,maxwell,2.5,0.009618629281805766,8.992174987388943e-09,2.116389069880496e-15,53,144,8,0.013,1.112123799370787e-08,1e-08,1.1816315368314611e-09
15,4624.0,1.2844444444444445,maxwell,10.0,0.009618629281799079,3.596869994953395e-08,2.0935971296557905e-15,53,144,8,0.013,4.448495197483148e-08,1e-08,4.7265261473258444e-09
15,4624.0,1.2844444444444445,maxwell,100.0,0.009618629282020666,3.5968699948771965e-07,2.5666044133923653e-15,53,144,8,0.013,4.4484951974831477e-07,1e-08,4.7265261473258444e-08
15,4624.0,1.2844444444444445,maxwell,1000.0,0.009618629300633104,3.5968699870210017e-06,2.2282397499911223e-15,53,144,8,0.013,4.448495197483147e-06,1e-08,4.726526147325844e-07
15,4624.0,1.2844444444444445,maxwell,10000.0,0.00961863116658691,3.5968692018233826e-05,2.3101032882009435e-15,53,144,8,0.013,4.448495197483148e-05,1e-08,4.726526147325844e-06
15,4624.0,1.2844444444444445,grain,1.0,0.009618634584604385,5.302839130123196e-08,2.0990008800884268e-15,53,144,8,0.013000007167024841,7.167024842019086e-08,1e-08,0.0
15,4624.0,1.2844444444444445,grain,2.5,0.009618660786928775,1.2602041226896157e-07,2.252421785235957e-15,53,144,8,0.013000042580559356,1.7032223742210063e-07,1e-08,0.0
15,4624.0,1.2844444444444445,grain,10.0,0.00961889707515301,2.67793376070125e-07,2.2450653733532198e-15,53,144,8,0.01300036193475452,3.6193475452196383e-07,1e-08,0.0
15,4624.0,1.2844444444444445,grain,100.0,0.00961915956570748,5.302839130077571e-08,2.3433803332981598e-15,53,144,8,0.013000716702484202,7.167024842019087e-08,1e-08,0.0
15,4624.0,1.2844444444444445,grain,1000.0,0.00961916481500928,5.35533198824256e-09,2.0351978024388716e-15,53,144,8,0.01300072379712933,7.237971293309946e-09,1e-08,0.0
15,4624.0,1.2844444444444445,grain,10000.0,0.009619164868023401,5.355862165539775e-10,2.023311870611818e-15,53,144,8,0.013000723868785174,7.238687851751425e-10,1e-08,0.0
15,4624.0,1.2844444444444445,all,1.0,0.009618634584612408,5.662526129599351e-08,2.2576522631048326e-15,53,144,8,0.013000007167024841,7.6118743617674e-08,1e-08,4.726526147325844e-10
15,4624.0,1.2844444444444445,all,2.5,0.009618660786918242,1.350125872558135e-07,2.1996082986777482e-15,53,144,8,0.013000042580559356,1.814434754158085e-07,1e-08,1.1816315368314611e-09
15,4624.0,1.2844444444444445,all,10.0,0.009618897075201957,3.0376207602057536e-07,2.3934401570347256e-15,53,144,8,0.01300036193475452,4.064197064967953e-07,1e-08,4.7265261473258444e-09
15,4624.0,1.2844444444444445,all,100.0,0.009619159565894644,4.127153907918583e-07,2.3335866858299676e-15,53,144,8,0.013000716702484202,5.165197681685056e-07,1e-08,4.7265261473258444e-08
15,4624.0,1.2844444444444445,all,1000.0,0.009619164833848693,3.6022253190271936e-06,2.1799269375749667e-15,53,144,8,0.01300072379712933,4.455733168776457e-06,1e-08,4.726526147325844e-07
15,4624.0,1.2844444444444445,all,10000.0,0.009619166752686219,3.596922760564582e-05,2.2110030572319716e-15,53,144,8,0.013000723868785174,4.448567584361666e-05,1e-08,4.726526147325844e-06
16,5524.0,1.5344444444444445,maxwell,1.0,0.010048439592702166,3.6979368370351627e-09,2.384470490271829e-15,53,144,8,0.013,4.448495197483147e-09,1e-08,4.726526147325844e-10
16,5524.0,1.5344444444444445,maxwell,2.5,0.010048439592727288,9.244842092604676e-09,2.0843059215243156e-15,53,144,8,0.013,1.112123799370787e-08,1e-08,1.1816315368314611e-09
16,5524.0,1.5344444444444445,maxwell,10.0,0.010048439592720348,3.697936837040016e-08,2.131596735027924e-15,53,144,8,0.013,4.448495197483148e-08,1e-08,4.7265261473258444e-09
16,5524.0,1.5344444444444445,maxwell,100.0,0.010048439592901585,3.697936836983267e-07,2.5757365693756984e-15,53,144,8,0.013,4.4484951974831477e-07,1e-08,4.7265261473258444e-08
16,5524.0,1.5344444444444445,maxwell,1000.0,0.01004843960738218,3.697936831046912e-06,2.2359935612346545e-15,53,144,8,0.013,4.448495197483147e-06,1e-08,4.726526147325844e-07
16,5524.0,1.5344444444444445,maxwell,10000.0,0.010048441060220145,3.697936237872479e-05,2.3134287101001503e-15,53,144,8,0.013,4.448495197483148e-05,1e-08,4.726526147325844e-06
16,5524.0,1.5344444444444445,grain,1.0,0.010048444564682135,4.971959219706879e-08,2.0682943159815918e-15,53,144,8,0.01300000643239227,6.432392270234775e-08,1e-08,0.0
16,5524.0,1.5344444444444445,grain,2.5,0.010048469132016775,1.1815714851504213e-07,2.143275468137063e-15,53,144,8,0.013000038215977604,1.5286391042204997e-07,1e-08,0.0
16,5524.0,1.5344444444444445,grain,10.0,0.010048690676663283,2.510839405947967e-07,1.990827207539662e-15,53,144,8,0.013000324835809646,3.2483580964685617e-07,1e-08,0.0
16,5524.0,1.5344444444444445,grain,100.0,0.01004893678861667,4.9719592197001864e-08,2.0761944635456772e-15,53,144,8,0.013000643239227023,6.432392270234776e-08,1e-08,0.0
16,5524.0,1.5344444444444445,grain,1000.0,0.01004894171036736,5.021176694196147e-09,2.3330683631610372e-15,53,144,8,0.013000649606658627,6.496066586278497e-09,1e-08,0.0
16,5524.0,1.5344444444444445,grain,10000.0,0.010048941760116257,5.02167379020601e-10,2.0278776997003296e-15,53,144,8,0.013000649670969621,6.496709696227427e-10,1e-08,0.0
16,5524.0,1.5344444444444445,all,1.0,0.010048444564681978,5.341752903386152e-08,2.0985683658459224e-15,53,144,8,0.01300000643239227,6.87724178998309e-08,1e-08,4.726526147325844e-10
16,5524.0,1.5344444444444445,all,2.5,0.01004846913202105,1.274019906087323e-07,2.600231554942261e-15,53,144,8,0.013000038215977604,1.6398514841575784e-07,1e-08,1.1816315368314611e-09
16,5524.0,1.5344444444444445,all,10.0,0.010048690676643266,2.8806330896545036e-07,2.3937927074368995e-15,53,144,8,0.013000324835809646,3.6932076162168765e-07,1e-08,4.7265261473258444e-09
16,5524.0,1.5344444444444445,all,100.0,0.010048936788759271,4.1951327589782125e-07,2.206488739899589e-15,53,144,8,0.013000643239227023,5.091734424506625e-07,1e-08,4.7265261473258444e-08
16,5524.0,1.5344444444444445,all,1000.0,0.010048941725094874,3.7029580077726196e-06,2.462455617608895e-15,53,144,8,0.013000649606658627,4.4549912640694256e-06,1e-08,4.726526147325844e-07
16,5524.0,1.5344444444444445,all,10000.0,0.010048943227516198,3.6979864547081657e-05,2.4386165534025882e-15,53,144,8,0.013000649670969621,4.44856016458011e-05,1e-08,4.726526147325844e-06
17,6424.0,1.7844444444444445,maxwell,1.0,0.010521386925197372,3.816379433191509e-09,2.3793405128517425e-15,53,144,8,0.013,4.448495197483147e-09,1e-08,4.726526147325844e-10
17,6424.0,1.7844444444444445,maxwell,2.5,0.010521386925222871,9.540948582995684e-09,2.1434740577811297e-15,53,144,8,0.013,1.112123799370787e-08,1e-08,1.1816315368314611e-09
17,6424.0,1.7844444444444445,maxwell,10.0,0.010521386925215176,3.816379433196396e-08,2.170319166662683e-15,53,144,8,0.013,4.448495197483148e-08,1e-08,4.7265261473258444e-09
17,6424.0,1.7844444444444445,maxwell,100.0,0.01052138692537198,3.816379433149176e-07,2.6420304343747047e-15,53,144,8,0.013,4.4484951974831477e-07,1e-08,4.7265261473258444e-08
17,6424.0,1.7844444444444445,maxwell,1000.0,0.010521386937418251,3.816379428177936e-06,2.2922581930081785e-15,53,144,8,0.013,4.448495197483147e-06,1e-08,4.726526147325844e-07
