iteration,elapsed_s,relative_residual_norm
50,5.860429100008332,9.084512613608177e-05
100,11.538960899997619,4.6144461397703367e-05
150,17.154824400000507,3.147675543440932e-05
200,22.756609700008994,3.150364299210418e-05
250,28.356786400006968,2.832691121673279e-05
300,33.96078039999702,3.014540389088866e-05
350,39.565685399997164,2.7091799059857092e-05
391,44.10517029999755,8.787509460486102e-06
