solver,requested_frequency_hz,frequency_hz,direction,shape,crop_start,solve_shape,n_cells,dtype,water_sigma_real_s_m,water_sigma_imag_s_m,solid_sigma_real_s_m,solid_sigma_imag_s_m,effective_sigma_real_s_m,effective_sigma_imag_s_m,mean_current_real_a_m2,mean_current_imag_a_m2,relative_residual_norm,iterations,info,rtol,atol,maxiter,preconditioner,fft_reference,used_warm_start,elapsed_total_s,elapsed_per_iteration_s,cuda_total_gib,cuda_free_before_gib,cuda_free_after_gib,cuda_used_delta_gib,residual_history_path,solution_path,result_path
gpu_bicgstab_fft_poisson_face_types,10000.0,10000.0,x,"(350, 350, 350)",,"(350, 350, 350)",42875000,complex64,0.0937362346947937,0.0010419207759891,0.0,3.892433297797754e-06,0.0057117004373177845,7.881437340561225e-05,0.0057117004373177845,7.881437340561225e-05,9.354819734068699e-06,418,0,1e-05,0.0,500,fft,mean-face,False,47.148348999995505,0.11279509330142465,15.99169921875,14.6103515625,8.6376953125,5.97265625,outputs\ac3d_gpu_full350_complex64_fft_refine_1e4_to_1e3_desc_rtol1e-5\frequency_000_1p000000e04Hz\residual_history.csv,,outputs\ac3d_gpu_full350_complex64_fft_refine_1e4_to_1e3_desc_rtol1e-5\frequency_000_1p000000e04Hz\result.json
gpu_bicgstab_fft_poisson_face_types,1000.0,1000.0,x,"(350, 350, 350)",,"(350, 350, 350)",42875000,complex64,0.0914482133509936,0.0031858247761824,0.0,3.8924332977977537e-07,0.00557206778425656,0.00019566772959183674,0.00557206778425656,0.00019566772959183674,9.95826180813679e-06,70,0,1e-05,0.0,500,fft,mean-face,True,8.091467300007935,0.11559239000011336,15.99169921875,8.6376953125,8.3173828125,0.3203125,outputs\ac3d_gpu_full350_complex64_fft_refine_1e4_to_1e3_desc_rtol1e-5\frequency_001_1p000000e03Hz\residual_history.csv,,outputs\ac3d_gpu_full350_complex64_fft_refine_1e4_to_1e3_desc_rtol1e-5\frequency_001_1p000000e03Hz\result.json
