frame,frequency_hz,mechanism,water_sigma_real_s_m,water_sigma_imag_s_m,solid_sigma_real_s_m,solid_sigma_imag_s_m
18,2.5,all,0.01300075246063701,1.2048076752520454e-08,1e-08,1.1816315368314611e-09
18,10.0,all,0.013000752461707286,4.471666199411112e-08,1e-08,4.7265261473258444e-09
18,100.0,all,0.013000752461777926,4.4487269075241794e-07,1e-08,4.7265261473258444e-08
18,1000.0,all,0.013000752461778632,4.448497514583559e-06,1e-08,4.726526147325844e-07
18,10000.0,all,0.013000752461778639,4.4484952206541524e-05,1e-08,4.726526147325844e-06
19,1.0,maxwell,0.013,4.448495197483147e-09,1e-08,4.726526147325844e-10
19,2.5,maxwell,0.013,1.112123799370787e-08,1e-08,1.1816315368314611e-09
19,10.0,maxwell,0.013,4.448495197483148e-08,1e-08,4.7265261473258444e-09
19,100.0,maxwell,0.013,4.4484951974831477e-07,1e-08,4.7265261473258444e-08
19,1000.0,maxwell,0.013,4.448495197483147e-06,1e-08,4.726526147325844e-07
19,10000.0,maxwell,0.013,4.448495197483148e-05,1e-08,4.726526147325844e-06
19,1.0,grain,0.0130006710629694,2.4361185990137737e-09,1e-08,0.0
19,2.5,grain,0.013000671070398085,9.744582267648943e-10,1e-08,0.0
19,10.0,grain,0.013000671071724654,2.436150382671219e-10,1e-08,0.0
19,100.0,grain,0.013000671071812207,2.4361507005119813e-11,1e-08,0.0
19,1000.0,grain,0.013000671071813083,2.4361507036903894e-12,1e-08,0.0
19,10000.0,grain,0.013000671071813092,2.436150703722173e-13,1e-08,0.0
19,1.0,all,0.0130006710629694,6.884613796496921e-09,1e-08,4.726526147325844e-10
19,2.5,all,0.013000671070398085,1.2095696220472764e-08,1e-08,1.1816315368314611e-09
19,10.0,all,0.013000671071724654,4.47285670130986e-08,1e-08,4.7265261473258444e-09
19,100.0,all,0.013000671071812207,4.448738812553199e-07,1e-08,4.7265261473258444e-08
19,1000.0,all,0.013000671071813083,4.448497633633851e-06,1e-08,4.726526147325844e-07
19,10000.0,all,0.013000671071813092,4.448495221844655e-05,1e-08,4.726526147325844e-06
20,1.0,maxwell,0.013,4.448495197483147e-09,1e-08,4.726526147325844e-10
20,2.5,maxwell,0.013,1.112123799370787e-08,1e-08,1.1816315368314611e-09
20,10.0,maxwell,0.013,4.448495197483148e-08,1e-08,4.7265261473258444e-09
20,100.0,maxwell,0.013,4.4484951974831477e-07,1e-08,4.7265261473258444e-08
20,1000.0,maxwell,0.013,4.448495197483147e-06,1e-08,4.726526147325844e-07
20,10000.0,maxwell,0.013,4.448495197483148e-05,1e-08,4.726526147325844e-06
20,1.0,grain,0.013000634926510525,2.894630554825085e-09,1e-08,0.0
20,2.5,grain,0.013000634937595653,1.1578724367714026e-09,1e-08,0.0
20,10.0,grain,0.01300063493957518,2.8946901165969537e-10,1e-08,0.0
20,100.0,grain,0.01300063493970583,2.8946907122270512e-11,1e-08,0.0
20,1000.0,grain,0.013000634939707136,2.8946907181833533e-12,1e-08,0.0
20,10000.0,grain,0.013000634939707148,2.8946907182429156e-13,1e-08,0.0
20,1.0,all,0.013000634926510525,7.343125752308232e-09,1e-08,4.726526147325844e-10
20,2.5,all,0.013000634937595653,1.2279110430479272e-08,1e-08,1.1816315368314611e-09
20,10.0,all,0.01300063493957518,4.4774420986491174e-08,1e-08,4.7265261473258444e-09
20,100.0,all,0.01300063493970583,4.4487846665543705e-07,1e-08,4.7265261473258444e-08
20,1000.0,all,0.013000634939707136,4.448498092173865e-06,1e-08,4.726526147325844e-07
20,10000.0,all,0.013000634939707148,4.448495226430055e-05,1e-08,4.726526147325844e-06
21,1.0,maxwell,0.013,4.448495197483147e-09,1e-08,4.726526147325844e-10
21,2.5,maxwell,0.013,1.112123799370787e-08,1e-08,1.1816315368314611e-09
21,10.0,maxwell,0.013,4.448495197483148e-08,1e-08,4.7265261473258444e-09
21,100.0,maxwell,0.013,4.4484951974831477e-07,1e-08,4.7265261473258444e-08
21,1000.0,maxwell,0.013,4.448495197483147e-06,1e-08,4.726526147325844e-07
21,10000.0,maxwell,0.013,4.448495197483148e-05,1e-08,4.726526147325844e-06
21,1.0,grain,0.013000527819932911,3.0940989545906878e-09,1e-08,0.0
21,2.5,grain,0.01300052783516851,1.237675306480504e-09,1e-08,0.0
21,10.0,grain,0.013000527837889245,3.0942042152457133e-10,1e-08,0.0
21,100.0,grain,0.013000527838068814,3.0942052678884306e-11,1e-08,0.0
21,1000.0,grain,0.01300052783807061,3.0942052784148618e-12,1e-08,0.0
21,10000.0,grain,0.013000527838070628,3.0942052785201254e-13,1e-08,0.0
21,1.0,all,0.013000527819932911,7.542594152073835e-09,1e-08,4.726526147325844e-10
21,2.5,all,0.01300052783516851,1.2358913300188373e-08,1e-08,1.1816315368314611e-09
21,10.0,all,0.013000527837889245,4.479437239635605e-08,1e-08,4.7265261473258444e-09
21,100.0,all,0.013000527838068814,4.4488046180099366e-07,1e-08,4.7265261473258444e-08
21,1000.0,all,0.01300052783807061,4.448498291688425e-06,1e-08,4.726526147325844e-07
21,10000.0,all,0.013000527838070628,4.4484952284252006e-05,1e-08,4.726526147325844e-06
22,1.0,maxwell,0.013,4.448495197483147e-09,1e-08,4.726526147325844e-10
22,2.5,maxwell,0.013,1.112123799370787e-08,1e-08,1.1816315368314611e-09
22,10.0,maxwell,0.013,4.448495197483148e-08,1e-08,4.7265261473258444e-09
22,100.0,maxwell,0.013,4.4484951974831477e-07,1e-08,4.7265261473258444e-08
22,1000.0,maxwell,0.013,4.448495197483147e-06,1e-08,4.726526147325844e-07
22,10000.0,maxwell,0.013,4.448495197483148e-05,1e-08,4.726526147325844e-06
22,1.0,grain,0.013000462946004841,3.850815221863515e-09,1e-08,0.0
22,2.5,grain,0.013000462972910864,1.5404156111683773e-09,1e-08,0.0
22,10.0,grain,0.01300046297771584,3.8510789960258995e-10,1e-08,0.0
22,100.0,grain,0.013000462978032971,3.8510816339500105e-11,1e-08,0.0
22,1000.0,grain,0.013000462978036142,3.85108166032927e-12,1e-08,0.0
22,10000.0,grain,0.013000462978036175,3.851081660593062e-13,1e-08,0.0
22,1.0,all,0.013000462946004841,8.299310419346663e-09,1e-08,4.726526147325844e-10
22,2.5,all,0.013000462972910864,1.2661653604876246e-08,1e-08,1.1816315368314611e-09
22,10.0,all,0.01300046297771584,4.4870059874434066e-08,1e-08,4.7265261473258444e-09
22,100.0,all,0.013000462978032971,4.4488803056465425e-07,1e-08,4.7265261473258444e-08
22,1000.0,all,0.013000462978036142,4.448499048564807e-06,1e-08,4.726526147325844e-07
22,10000.0,all,0.013000462978036175,4.4484952359939645e-05,1e-08,4.726526147325844e-06
23,1.0,maxwell,0.013,4.448495197483147e-09,1e-08,4.726526147325844e-10
23,2.5,maxwell,0.013,1.112123799370787e-08,1e-08,1.1816315368314611e-09
23,10.0,maxwell,0.013,4.448495197483148e-08,1e-08,4.7265261473258444e-09
23,100.0,maxwell,0.013,4.4484951974831477e-07,1e-08,4.7265261473258444e-08
23,1000.0,maxwell,0.013,4.448495197483147e-06,1e-08,4.726526147325844e-07
23,10000.0,maxwell,0.013,4.448495197483148e-05,1e-08,4.726526147325844e-06
23,1.0,grain,0.013000349797955089,4.578428649247949e-09,1e-08,0.0
23,2.5,grain,0.01300034984829159,1.8316349970598626e-09,1e-08,0.0
23,10.0,grain,0.013000349857281775,4.579205163210967e-10,1e-08,0.0
23,100.0,grain,0.013000349857875142,4.5792129296807576e-11,1e-08,0.0
23,1000.0,grain,0.013000349857881077,4.579213007345588e-12,1e-08,0.0
23,10000.0,grain,0.013000349857881136,4.579213008122236e-13,1e-08,0.0
23,1.0,all,0.013000349797955089,9.026923846731096e-09,1e-08,4.726526147325844e-10
23,2.5,all,0.01300034984829159,1.2952872990767732e-08,1e-08,1.1816315368314611e-09
23,10.0,all,0.013000349857281775,4.494287249115258e-08,1e-08,4.7265261473258444e-09
23,100.0,all,0.013000349857875142,4.448953118776116e-07,1e-08,4.7265261473258444e-08
23,1000.0,all,0.013000349857881077,4.448499776696154e-06,1e-08,4.726526147325844e-07
23,10000.0,all,0.013000349857881136,4.448495243275278e-05,1e-08,4.726526147325844e-06
24,1.0,maxwell,0.013,4.448495197483147e-09,1e-08,4.726526147325844e-10
24,2.5,maxwell,0.013,1.112123799370787e-08,1e-08,1.1816315368314611e-09
24,10.0,maxwell,0.013,4.448495197483148e-08,1e-08,4.7265261473258444e-09
24,100.0,maxwell,0.013,4.4484951974831477e-07,1e-08,4.7265261473258444e-08
24,1000.0,maxwell,0.013,4.448495197483147e-06,1e-08,4.726526147325844e-07
24,10000.0,maxwell,0.013,4.448495197483148e-05,1e-08,4.726526147325844e-06
24,1.0,grain,0.013000302983310381,7.282999493093157e-09,1e-08,0.0
24,2.5,grain,0.013000303130352242,2.9146136121411995e-09,1e-08,0.0
24,10.0,grain,0.013000303156624737,7.287165558765027e-10,1e-08,0.0
24,100.0,grain,0.013000303158358883,7.287207243491174e-11,1e-08,0.0
24,1000.0,grain,0.013000303158376223,7.287207660340845e-12,1e-08,0.0
24,10000.0,grain,0.013000303158376397,7.287207664509343e-13,1e-08,0.0
24,1.0,all,0.013000302983310381,1.1731494690576303e-08,1e-08,4.726526147325844e-10
24,2.5,all,0.013000303130352242,1.4035851605849068e-08,1e-08,1.1816315368314611e-09
24,10.0,all,0.013000303156624737,4.521366853070798e-08,1e-08,4.7265261473258444e-09
24,100.0,all,0.013000303158358883,4.449223918207497e-07,1e-08,4.7265261473258444e-08
24,1000.0,all,0.013000303158376223,4.448502484690807e-06,1e-08,4.726526147325844e-07
24,10000.0,all,0.013000303158376397,4.448495270355225e-05,1e-08,4.726526147325844e-06
25,1.0,maxwell,0.013,4.448495197483147e-09,1e-08,4.726526147325844e-10
25,2.5,maxwell,0.013,1.112123799370787e-08,1e-08,1.1816315368314611e-09
25,10.0,maxwell,0.013,4.448495197483148e-08,1e-08,4.7265261473258444e-09
25,100.0,maxwell,0.013,4.4484951974831477e-07,1e-08,4.7265261473258444e-08
25,1000.0,maxwell,0.013,4.448495197483147e-06,1e-08,4.726526147325844e-07
25,10000.0,maxwell,0.013,4.448495197483148e-05,1e-08,4.726526147325844e-06
25,1.0,grain,0.013000183370783468,1.0849404326460413e-08,1e-08,0.0
25,2.5,grain,0.01300018390969534,4.352515938603391e-09,1e-08,0.0
25,10.0,grain,0.013000184006263108,1.0887003421640917e-09,1e-08,0.0
25,100.0,grain,0.013000184012640147,1.08873807286819e-10,1e-08,0.0
25,1000.0,grain,0.013000184012703921,1.088738450188438e-11,1e-08,0.0
25,10000.0,grain,0.013000184012704558,1.0887384539616418e-12,1e-08,0.0
25,1.0,all,0.013000183370783468,1.529789952394356e-08,1e-08,4.726526147325844e-10
25,2.5,all,0.01300018390969534,1.547375393231126e-08,1e-08,1.1816315368314611e-09
25,10.0,all,0.013000184006263108,4.5573652316995566e-08,1e-08,4.7265261473258444e-09
25,100.0,all,0.013000184012640147,4.449583935556016e-07,1e-08,4.7265261473258444e-08
25,1000.0,all,0.013000184012703921,4.448506084867648e-06,1e-08,4.726526147325844e-07
25,10000.0,all,0.013000184012704558,4.4484953063569934e-05,1e-08,4.726526147325844e-06
26,1.0,maxwell,0.013,4.448495197483147e-09,1e-08,4.726526147325844e-10
26,2.5,maxwell,0.013,1.112123799370787e-08,1e-08,1.1816315368314611e-09
26,10.0,maxwell,0.013,4.448495197483148e-08,1e-08,4.7265261473258444e-09
26,100.0,maxwell,0.013,4.4484951974831477e-07,1e-08,4.7265261473258444e-08
26,1000.0,maxwell,0.013,4.448495197483147e-06,1e-08,4.726526147325844e-07
26,10000.0,maxwell,0.013,4.448495197483148e-05,1e-08,4.726526147325844e-06
26,1.0,grain,0.01300002076369038,2.1848287853055322e-08,1e-08,0.0
26,2.5,grain,0.01300003716872183,1.5644096379585995e-08,1e-08,0.0
26,10.0,grain,0.013000043274099527,4.5534534844015484e-09,1e-08,0.0
26,100.0,grain,0.013000043748386156,4.6033595974788903e-10,1e-08,0.0
26,1000.0,grain,0.01300004375318153,4.6038641836514073e-11,1e-08,0.0
26,10000.0,grain,0.013000043753229489,4.603869230071753e-12,1e-08,0.0
26,1.0,all,0.01300002076369038,2.629678305053847e-08,1e-08,4.726526147325844e-10
26,2.5,all,0.01300003716872183,2.6765334373293864e-08,1e-08,1.1816315368314611e-09
26,10.0,all,0.013000043274099527,4.9038405459233026e-08,1e-08,4.7265261473258444e-09
26,100.0,all,0.013000043748386156,4.4530985570806265e-07,1e-08,4.7265261473258444e-08
26,1000.0,all,0.01300004375318153,4.448541236124983e-06,1e-08,4.726526147325844e-07
26,10000.0,all,0.013000043753229489,4.448495657870071e-05,1e-08,4.726526147325844e-06
27,1.0,maxwell,0.013,4.448495197483147e-09,1e-08,4.726526147325844e-10
27,2.5,maxwell,0.013,1.112123799370787e-08,1e-08,1.1816315368314611e-09
27,10.0,maxwell,0.013,4.448495197483148e-08,1e-08,4.7265261473258444e-09
27,100.0,maxwell,0.013,4.4484951974831477e-07,1e-08,4.7265261473258444e-08
27,1000.0,maxwell,0.013,4.448495197483147e-06,1e-08,4.726526147325844e-07
27,10000.0,maxwell,0.013,4.448495197483148e-05,1e-08,4.726526147325844e-06
27,1.0,grain,0.013,0.0,1e-08,0.0
27,2.5,grain,0.013,0.0,1e-08,0.0
27,10.0,grain,0.013,0.0,1e-08,0.0
27,100.0,grain,0.013,0.0,1e-08,0.0
27,1000.0,grain,0.013,0.0,1e-08,0.0
27,10000.0,grain,0.013,0.0,1e-08,0.0
27,1.0,all,0.013,4.448495197483147e-09,1e-08,4.726526147325844e-10
27,2.5,all,0.013,1.112123799370787e-08,1e-08,1.1816315368314611e-09
27,10.0,all,0.013,4.448495197483148e-08,1e-08,4.7265261473258444e-09
27,100.0,all,0.013,4.4484951974831477e-07,1e-08,4.7265261473258444e-08
27,1000.0,all,0.013,4.448495197483147e-06,1e-08,4.726526147325844e-07
27,10000.0,all,0.013,4.448495197483148e-05,1e-08,4.726526147325844e-06
28,1.0,maxwell,0.013,4.448495197483147e-09,1e-08,4.726526147325844e-10
28,2.5,maxwell,0.013,1.112123799370787e-08,1e-08,1.1816315368314611e-09
28,10.0,maxwell,0.013,4.448495197483148e-08,1e-08,4.7265261473258444e-09
28,100.0,maxwell,0.013,4.4484951974831477e-07,1e-08,4.7265261473258444e-08
28,1000.0,maxwell,0.013,4.448495197483147e-06,1e-08,4.726526147325844e-07
28,10000.0,maxwell,0.013,4.448495197483148e-05,1e-08,4.726526147325844e-06
28,1.0,grain,0.013,0.0,1e-08,0.0
28,2.5,grain,0.013,0.0,1e-08,0.0
28,10.0,grain,0.013,0.0,1e-08,0.0
28,100.0,grain,0.013,0.0,1e-08,0.0
28,1000.0,grain,0.013,0.0,1e-08,0.0
28,10000.0,grain,0.013,0.0,1e-08,0.0
28,1.0,all,0.013,4.448495197483147e-09,1e-08,4.726526147325844e-10
28,2.5,all,0.013,1.112123799370787e-08,1e-08,1.1816315368314611e-09
28,10.0,all,0.013,4.448495197483148e-08,1e-08,4.7265261473258444e-09
28,100.0,all,0.013,4.4484951974831477e-07,1e-08,4.7265261473258444e-08
28,1000.0,all,0.013,4.448495197483147e-06,1e-08,4.726526147325844e-07
28,10000.0,all,0.013,4.448495197483148e-05,1e-08,4.726526147325844e-06
