iteration,elapsed_s,relative_residual_norm
50,5.804522500024177,0.0003754519560726912
100,11.19769499998074,8.982715555896434e-05
150,16.589914600015618,1.4534771958268762e-05
168,18.44952459994238,9.056230910054618e-06
