iteration,elapsed_s,relative_residual_norm
50,6.032851299998583,0.000488140899412298
100,11.638938999996753,8.517028224992859e-05
150,17.243692599993665,1.6766967463161143e-05
161,18.419063099994673,9.975234748581426e-06
