iteration,elapsed_s,relative_residual_norm
50,6.07946809999703,0.0003754519560726912
100,11.721939800001564,8.982715555896434e-05
150,17.360020399995847,1.4534771958268762e-05
168,19.42354439999326,9.056230910054618e-06
