iteration,elapsed_s,relative_residual_norm
50,5.7153287999972235,0.0001503272934899239
100,11.34468090000155,4.7955646870962e-05
150,17.13084300000628,1.2775242983135222e-05
159,18.09335629999987,9.913859243299912e-06
