iteration,elapsed_s,relative_residual_norm
50,5.849990500020795,0.0005049623742210441
100,11.268003899953328,7.097206505803536e-05
150,16.64090550004039,1.6894692225853435e-05
172,18.92342689994257,8.529268908953394e-06
