iteration,elapsed_s,relative_residual_norm
20,2.688121700004558,0.008801881871765362
40,4.924231000011787,0.0007260724860308439
60,7.157576700003119,0.00038481571358971303
80,9.38754300000437,0.00022475619291273063
100,11.620251300002565,7.097206505803536e-05
120,13.85180700001365,3.4182782365879254e-05
140,16.08704120000766,1.8711546708456993e-05
160,18.364148200009367,1.1551238214723683e-05
172,19.69030190000194,8.529268908953394e-06
