iteration,elapsed_s,relative_residual_norm
50,5.437768500065431,7.42827653877015e-05
100,10.881830000085756,7.337951381359972e-05
150,16.279484900063835,2.7137250500359647e-05
200,21.625252600060776,1.66448512989917e-05
250,26.936412199982442,7.6112244036478e-05
300,32.32871170004364,1.7245355642561944e-05
321,34.55907950003166,9.909598085607555e-06
